,country,date,daily_vaccinations_per_million,total_vaccinations
13403,Canada,2020-12-14,0.0,5.0
13404,Canada,2020-12-15,19.0,727.0
13405,Canada,2020-12-16,40.0,3025.0
13406,Canada,2020-12-17,64.0,7279.0
13407,Canada,2020-12-18,74.0,11296.0
13408,Canada,2020-12-19,65.0,12367.0
13409,Canada,2020-12-20,58.0,13228.0
13410,Canada,2020-12-21,79.0,21073.0
13411,Canada,2020-12-22,98.0,26862.0
13412,Canada,2020-12-23,122.0,35547.0
13413,Canada,2020-12-24,144.0,45745.0
13414,Canada,2020-12-25,141.0,48792.0
13415,Canada,2020-12-26,137.0,48808.0
13416,Canada,2020-12-27,147.0,52419.0
13417,Canada,2020-12-28,142.0,59041.0
13418,Canada,2020-12-29,170.0,72057.0
13419,Canada,2020-12-30,187.0,85497.0
13420,Canada,2020-12-31,198.0,98442.0
13421,Canada,2021-01-01,212.0,105404.0
13422,Canada,2021-01-02,230.0,110048.0
13423,Canada,2021-01-03,236.0,115256.0
13424,Canada,2021-01-04,300.0,138858.0
13425,Canada,2021-01-05,318.0,156683.0
13426,Canada,2021-01-06,373.0,184772.0
13427,Canada,2021-01-07,463.0,221912.0
13428,Canada,2021-01-08,594.0,263780.0
13429,Canada,2021-01-09,713.0,299989.0
13430,Canada,2021-01-10,781.0,323497.0
13431,Canada,2021-01-11,837.0,361841.0
13432,Canada,2021-01-12,887.0,393052.0
13433,Canada,2021-01-13,895.0,423365.0
13434,Canada,2021-01-14,916.0,466005.0
13435,Canada,2021-01-15,945.0,515478.0
13436,Canada,2021-01-16,951.0,553360.0
13437,Canada,2021-01-17,970.0,581955.0
13438,Canada,2021-01-18,981.0,623250.0
13439,Canada,2021-01-19,1012.0,662635.0
13440,Canada,2021-01-20,1061.0,705977.0
13441,Canada,2021-01-21,1062.0,749071.0
13442,Canada,2021-01-22,1019.0,787098.0
13443,Canada,2021-01-23,980.0,814582.0
13444,Canada,2021-01-24,928.0,829258.0
13445,Canada,2021-01-25,861.0,852707.0
13446,Canada,2021-01-26,825.0,882364.0
13447,Canada,2021-01-27,749.0,905482.0
13448,Canada,2021-01-28,681.0,930500.0
13449,Canada,2021-01-29,620.0,952276.0
13450,Canada,2021-01-30,574.0,967430.0
13451,Canada,2021-01-31,538.0,972603.0
13452,Canada,2021-02-01,519.0,990915.0
13453,Canada,2021-02-02,451.0,1002530.0
13454,Canada,2021-02-03,415.0,1016197.0
13455,Canada,2021-02-04,395.0,1035774.0
13456,Canada,2021-02-05,402.0,1059347.0
13457,Canada,2021-02-06,426.0,1080961.0
13458,Canada,2021-02-07,459.0,1094816.0
13459,Canada,2021-02-08,470.0,1116233.0
13460,Canada,2021-02-09,527.0,1143038.0
13461,Canada,2021-02-10,588.0,1172962.0
13462,Canada,2021-02-11,641.0,1206692.0
13463,Canada,2021-02-12,694.0,1244168.0
13464,Canada,2021-02-13,740.0,1278201.0
13465,Canada,2021-02-14,749.0,1294437.0
13466,Canada,2021-02-15,709.0,1305088.0
13467,Canada,2021-02-16,706.0,1331046.0
13468,Canada,2021-02-17,674.0,1352501.0
13469,Canada,2021-02-18,651.0,1380041.0
13470,Canada,2021-02-19,699.0,1430536.0
13471,Canada,2021-02-20,766.0,1482365.0
13472,Canada,2021-02-21,860.0,1523672.0
13473,Canada,2021-02-22,1054.0,1585896.0
13474,Canada,2021-02-23,1143.0,1635545.0
13475,Canada,2021-02-24,1237.0,1682122.0
13476,Canada,2021-02-25,1355.0,1740987.0
13477,Canada,2021-02-26,1422.0,1809401.0
13478,Canada,2021-02-27,1461.0,1871736.0
13479,Canada,2021-02-28,1479.0,1917698.0
13480,Canada,2021-03-01,1470.0,1977483.0
13481,Canada,2021-03-02,1567.0,2053042.0
13482,Canada,2021-03-03,1674.0,2128257.0
13483,Canada,2021-03-04,1752.0,2207974.0
13484,Canada,2021-03-05,1821.0,2294574.0
13485,Canada,2021-03-06,1864.0,2368415.0
13486,Canada,2021-03-07,1906.0,2425632.0
13487,Canada,2021-03-08,2007.0,2512301.0
13488,Canada,2021-03-09,1989.0,2583178.0
13489,Canada,2021-03-10,2005.0,2662673.0
13490,Canada,2021-03-11,2077.0,2761545.0
13491,Canada,2021-03-12,2174.0,2873952.0
13492,Canada,2021-03-13,2296.0,2980307.0
13493,Canada,2021-03-14,2431.0,3073337.0
13494,Canada,2021-03-15,2574.0,3198156.0
13495,Canada,2021-03-16,2765.0,3320083.0
13496,Canada,2021-03-17,2998.0,3461496.0
13497,Canada,2021-03-18,3218.0,3619114.0
13498,Canada,2021-03-19,3417.0,3784586.0
13499,Canada,2021-03-20,3521.0,3918531.0
13500,Canada,2021-03-21,3512.0,4009123.0
13501,Canada,2021-03-22,3593.0,4155488.0
13502,Canada,2021-03-23,3611.0,4282355.0
13503,Canada,2021-03-24,3729.0,4455268.0
13504,Canada,2021-03-25,3857.0,4646856.0
13505,Canada,2021-03-26,4058.0,4865929.0
13506,Canada,2021-03-27,4195.0,5036282.0
13507,Canada,2021-03-28,4412.0,5184783.0
13508,Canada,2021-03-29,4571.0,5373570.0
13509,Canada,2021-03-30,4752.0,5548659.0
13510,Canada,2021-03-31,4947.0,5773517.0
13511,Canada,2021-04-01,5015.0,5983274.0
13512,Canada,2021-04-02,4837.0,6154817.0
13513,Canada,2021-04-03,4929.0,6349758.0
13514,Canada,2021-04-04,4828.0,6471197.0
13515,Canada,2021-04-05,4803.0,6653352.0
13516,Canada,2021-04-06,4907.0,6856288.0
13517,Canada,2021-04-07,4948.0,7091942.0
13518,Canada,2021-04-08,5136.0,7351827.0
13519,Canada,2021-04-09,5635.0,7656301.0
13520,Canada,2021-04-10,5817.0,7899977.0
13521,Canada,2021-04-11,6050.0,8083375.0
13522,Canada,2021-04-12,6632.0,8420680.0
13523,Canada,2021-04-13,6895.0,8693642.0
13524,Canada,2021-04-14,7134.0,8992974.0
13525,Canada,2021-04-15,7321.0,9302575.0
13526,Canada,2021-04-16,7389.0,9625339.0
13527,Canada,2021-04-17,7432.0,9880550.0
13528,Canada,2021-04-18,7499.0,10081570.0
13529,Canada,2021-04-19,7220.0,10344552.0
13530,Canada,2021-04-20,7094.0,10583957.0
13531,Canada,2021-04-21,7168.0,10903024.0
13532,Canada,2021-04-22,7380.0,11269172.0
13533,Canada,2021-04-23,7537.0,11633880.0
13534,Canada,2021-04-24,7665.0,11923215.0
13535,Canada,2021-04-25,7785.0,12155950.0
13536,Canada,2021-04-26,7787.0,12419564.0
13537,Canada,2021-04-27,7873.0,12681917.0
13538,Canada,2021-04-28,7673.0,12947754.0
13539,Canada,2021-04-29,7450.0,13254402.0
13540,Canada,2021-04-30,7142.0,13536973.0
13541,Canada,2021-05-01,6936.0,13771556.0
13542,Canada,2021-05-02,6714.0,13945048.0
13543,Canada,2021-05-03,6577.0,14172299.0
13544,Canada,2021-05-04,6475.0,14407259.0
13545,Canada,2021-05-05,6554.0,14694142.0
13546,Canada,2021-05-06,6754.0,15054064.0
13547,Canada,2021-05-07,7195.0,15454178.0
13548,Canada,2021-05-08,7552.0,15784080.0
13549,Canada,2021-05-09,7926.0,16057056.0
13550,Canada,2021-05-10,8337.0,16393848.0
13551,Canada,2021-05-11,8596.0,16697800.0
13552,Canada,2021-05-12,8835.0,17048534.0
13553,Canada,2021-05-13,8976.0,17445870.0
13554,Canada,2021-05-14,9107.0,17880977.0
13555,Canada,2021-05-15,9246.0,18248031.0
13556,Canada,2021-05-16,9420.0,18567225.0
13557,Canada,2021-05-17,9629.0,18959634.0
13558,Canada,2021-05-18,9565.0,19246660.0
13559,Canada,2021-05-19,9600.0,19606598.0
13560,Canada,2021-05-20,9614.0,20007793.0
13561,Canada,2021-05-21,9803.0,20493274.0
13562,Canada,2021-05-22,9897.0,20885402.0
13563,Canada,2021-05-23,9865.0,21196087.0
13564,Canada,2021-05-24,9735.0,21553782.0
13565,Canada,2021-05-25,9617.0,21809403.0
13566,Canada,2021-05-26,9481.0,22133106.0
13567,Canada,2021-05-27,9454.0,22527084.0
13568,Canada,2021-05-28,9357.0,22986580.0
13569,Canada,2021-05-29,9192.0,23334734.0
13570,Canada,2021-05-30,9223.0,23653885.0
13571,Canada,2021-05-31,9346.0,24044376.0
13572,Canada,2021-06-01,9570.0,24359699.0
13573,Canada,2021-06-02,9658.0,24706800.0
13574,Canada,2021-06-03,9737.0,25121751.0
13575,Canada,2021-06-04,9743.0,25582848.0
13576,Canada,2021-06-05,9861.0,25962565.0
13577,Canada,2021-06-06,9880.0,26286632.0
13578,Canada,2021-06-07,9948.0,26695374.0
13579,Canada,2021-06-08,10090.0,27048472.0
13580,Canada,2021-06-09,10307.0,27453236.0
13581,Canada,2021-06-10,10543.0,27931194.0
13582,Canada,2021-06-11,10700.0,28434123.0
13583,Canada,2021-06-12,10851.0,28853968.0
13584,Canada,2021-06-13,11056.0,29232669.0
13585,Canada,2021-06-14,11202.0,29680344.0
13586,Canada,2021-06-15,11561.0,30129144.0
13587,Canada,2021-06-16,11787.0,30594190.0
13588,Canada,2021-06-17,11898.0,31101741.0
13589,Canada,2021-06-18,12022.0,31637585.0
13590,Canada,2021-06-19,12030.0,32059720.0
13591,Canada,2021-06-20,11925.0,32410322.0
13592,Canada,2021-06-21,11770.0,32816721.0
13593,Canada,2021-06-22,11859.0,33289191.0
13594,Canada,2021-06-23,12053.0,33805927.0
13595,Canada,2021-06-24,12372.0,34398523.0
13596,Canada,2021-06-25,12320.0,34920486.0
13597,Canada,2021-06-26,12403.0,35364921.0
13598,Canada,2021-06-27,12437.0,35724421.0
13599,Canada,2021-06-28,13557.0,36429296.0
13600,Canada,2021-06-29,13990.0,37017067.0
13601,Canada,2021-06-30,14327.0,37623803.0
13602,Canada,2021-07-01,13839.0,38086314.0
13603,Canada,2021-07-02,14010.0,38653746.0
13604,Canada,2021-07-03,13698.0,39015073.0
13605,Canada,2021-07-04,13554.0,39336123.0
13606,Canada,2021-07-05,13166.0,39937751.0
13607,Canada,2021-07-06,12771.0,40420180.0
13608,Canada,2021-07-07,12383.0,40923612.0
13609,Canada,2021-07-08,12980.0,41545231.0
13610,Canada,2021-07-09,12901.0,42091454.0
13611,Canada,2021-07-10,12918.0,42457323.0
13612,Canada,2021-07-11,12785.0,42743119.0
13613,Canada,2021-07-12,12422.0,43247927.0
13614,Canada,2021-07-13,12171.0,43663362.0
13615,Canada,2021-07-14,11882.0,44089772.0
13616,Canada,2021-07-15,11195.0,44528300.0
13617,Canada,2021-07-16,10766.0,44960292.0
13618,Canada,2021-07-17,10526.0,45262147.0
13619,Canada,2021-07-18,10299.0,45487491.0
13620,Canada,2021-07-19,10004.0,45913764.0
13621,Canada,2021-07-20,9703.0,46248907.0
13622,Canada,2021-07-21,9549.0,46634390.0
