,index,date,location,daily_vaccinations,people_vaccinated,daily_vaccinations_per_million
444,444,2022-04-01,Alabama,2199.0,3054697.0,448.0
445,445,2022-04-02,Alabama,2565.0,3055443.0,523.0
446,446,2022-04-03,Alabama,2699.0,3055650.0,550.0
447,447,2022-04-04,Alabama,3125.0,3056098.0,637.0
448,448,2022-04-05,Alabama,3230.0,3056752.0,659.0
449,449,2022-04-06,Alabama,3272.0,3057332.0,667.0
450,450,2022-04-07,Alabama,3662.0,3058413.0,747.0
451,451,2022-04-08,Alabama,3848.0,3059166.0,785.0
452,452,2022-04-09,Alabama,3885.0,3059869.0,792.0
453,453,2022-04-10,Alabama,3755.0,3059998.0,766.0
454,454,2022-04-11,Alabama,3756.0,3060476.0,766.0
455,455,2022-04-12,Alabama,3866.0,3061267.0,788.0
456,456,2022-04-13,Alabama,4249.0,3061990.0,867.0
457,457,2022-04-14,Alabama,3936.0,3062680.0,803.0
458,458,2022-04-15,Alabama,4057.0,3063579.0,827.0
459,459,2022-04-16,Alabama,4330.0,,883.0
460,460,2022-04-17,Alabama,5288.0,3067786.0,1078.0
461,461,2022-04-18,Alabama,5328.0,3068367.0,1087.0
462,462,2022-04-19,Alabama,4796.0,3068703.0,978.0
463,463,2022-04-20,Alabama,4527.0,3069113.0,923.0
464,464,2022-04-21,Alabama,4948.0,3070177.0,1009.0
465,465,2022-04-22,Alabama,4741.0,,967.0
466,466,2022-04-23,Alabama,4409.0,3071439.0,899.0
467,467,2022-04-24,Alabama,3452.0,3071559.0,704.0
468,468,2022-04-25,Alabama,3503.0,3072184.0,714.0
469,469,2022-04-26,Alabama,3339.0,3072274.0,681.0
470,470,2022-04-27,Alabama,3284.0,3072710.0,670.0
471,471,2022-04-28,Alabama,2740.0,,559.0
472,472,2022-04-29,Alabama,2682.0,3073984.0,547.0
473,473,2022-04-30,Alabama,2571.0,3074526.0,524.0
474,474,2022-05-01,Alabama,3219.0,3075228.0,657.0
475,475,2022-05-02,Alabama,2861.0,3075480.0,583.0
476,476,2022-05-03,Alabama,2869.0,3075618.0,585.0
477,477,2022-05-04,Alabama,2934.0,3076115.0,598.0
478,478,2022-05-05,Alabama,2883.0,3076727.0,588.0
479,479,2022-05-06,Alabama,2817.0,3077279.0,575.0
480,480,2022-05-07,Alabama,2299.0,3077377.0,469.0
481,481,2022-05-08,Alabama,1647.0,3077440.0,336.0
482,482,2022-05-09,Alabama,1487.0,3077478.0,303.0
483,483,2022-05-10,Alabama,2709.0,3078789.0,552.0
484,484,2022-05-11,Alabama,2742.0,,559.0
485,485,2022-05-12,Alabama,2647.0,3079807.0,540.0
486,486,2022-05-13,Alabama,2681.0,3080476.0,547.0
487,487,2022-05-14,Alabama,3206.0,3081121.0,654.0
488,488,2022-05-15,Alabama,3210.0,3081198.0,655.0
489,489,2022-05-16,Alabama,3977.0,3081952.0,811.0
490,490,2022-05-17,Alabama,2892.0,3082225.0,590.0
491,491,2022-05-18,Alabama,2887.0,3082744.0,589.0
492,492,2022-05-19,Alabama,2968.0,3083317.0,605.0
493,493,2022-05-20,Alabama,2914.0,3083907.0,594.0
494,494,2022-05-21,Alabama,2904.0,3084514.0,592.0
495,495,2022-05-22,Alabama,3389.0,3085081.0,691.0
496,496,2022-05-23,Alabama,2954.0,3085443.0,602.0
497,497,2022-05-24,Alabama,3004.0,3085814.0,613.0
498,498,2022-05-25,Alabama,3032.0,3086347.0,618.0
499,499,2022-05-26,Alabama,3063.0,3087026.0,625.0
500,500,2022-05-27,Alabama,3168.0,3087738.0,646.0
501,501,2022-05-28,Alabama,2864.0,,584.0
502,502,2022-05-29,Alabama,2586.0,,527.0
503,503,2022-05-30,Alabama,2473.0,,504.0
504,504,2022-05-31,Alabama,2485.0,3088830.0,507.0
505,505,2022-06-01,Alabama,2630.0,3089636.0,536.0
506,506,2022-06-02,Alabama,2436.0,3090117.0,497.0
507,507,2022-06-03,Alabama,2346.0,3090756.0,478.0
508,508,2022-06-04,Alabama,2606.0,3091311.0,531.0
509,509,2022-06-05,Alabama,2806.0,3091761.0,572.0
510,510,2022-06-06,Alabama,2857.0,3092171.0,583.0
511,511,2022-06-07,Alabama,2637.0,3092299.0,538.0
512,512,2022-06-08,Alabama,2806.0,3093256.0,572.0
513,513,2022-06-09,Alabama,2542.0,3093398.0,518.0
514,514,2022-06-10,Alabama,2428.0,3093883.0,495.0
515,515,2022-06-11,Alabama,2425.0,3094436.0,495.0
516,516,2022-06-12,Alabama,2421.0,3094954.0,494.0
517,517,2022-06-13,Alabama,2394.0,3095262.0,488.0
518,518,2022-06-14,Alabama,2533.0,3095467.0,517.0
519,519,2022-06-15,Alabama,2070.0,3095891.0,422.0
520,520,2022-06-16,Alabama,2336.0,3096313.0,476.0
521,521,2022-06-17,Alabama,2009.0,,410.0
522,522,2022-06-18,Alabama,1602.0,,327.0
523,523,2022-06-19,Alabama,1255.0,,256.0
524,524,2022-06-20,Alabama,1079.0,,220.0
525,525,2022-06-21,Alabama,1009.0,,206.0
526,526,2022-06-22,Alabama,771.0,,157.0
527,527,2022-06-23,Alabama,485.0,,99.0
528,528,2022-06-24,Alabama,485.0,,99.0
529,529,2022-06-25,Alabama,485.0,,99.0
530,530,2022-06-26,Alabama,485.0,,99.0
531,531,2022-06-27,Alabama,485.0,,99.0
532,532,2022-06-28,Alabama,485.0,,99.0
533,533,2022-06-29,Alabama,485.0,3102762.0,99.0
534,534,2022-06-30,Alabama,678.0,,138.0
535,535,2022-07-01,Alabama,870.0,,177.0
536,536,2022-07-02,Alabama,1063.0,,217.0
537,537,2022-07-03,Alabama,1256.0,,256.0
538,538,2022-07-04,Alabama,1449.0,,296.0
539,539,2022-07-05,Alabama,1642.0,,335.0
540,540,2022-07-06,Alabama,1834.0,3105321.0,374.0
541,541,2022-07-07,Alabama,1914.0,,390.0
542,542,2022-07-08,Alabama,1993.0,,406.0
543,543,2022-07-09,Alabama,2073.0,,423.0
544,544,2022-07-10,Alabama,2152.0,,439.0
545,545,2022-07-11,Alabama,2231.0,,455.0
546,546,2022-07-12,Alabama,2311.0,,471.0
547,547,2022-07-13,Alabama,2390.0,3109083.0,487.0
548,548,2022-07-14,Alabama,2563.0,,523.0
549,549,2022-07-15,Alabama,2736.0,,558.0
550,550,2022-07-16,Alabama,2908.0,,593.0
551,551,2022-07-17,Alabama,3081.0,,628.0
552,552,2022-07-18,Alabama,3254.0,,664.0
553,553,2022-07-19,Alabama,3426.0,,699.0
554,554,2022-07-20,Alabama,3599.0,3114035.0,734.0
555,555,2022-07-21,Alabama,3594.0,,733.0
556,556,2022-07-22,Alabama,3588.0,,732.0
557,557,2022-07-23,Alabama,3583.0,,731.0
558,558,2022-07-24,Alabama,3578.0,,730.0
559,559,2022-07-25,Alabama,3572.0,,729.0
560,560,2022-07-26,Alabama,3567.0,,727.0
561,561,2022-07-27,Alabama,3562.0,3119090.0,726.0
562,562,2022-07-28,Alabama,3481.0,,710.0
563,563,2022-07-29,Alabama,3401.0,,694.0
564,564,2022-07-30,Alabama,3320.0,,677.0
565,565,2022-07-31,Alabama,3240.0,,661.0
566,566,2022-08-01,Alabama,3160.0,,644.0
567,567,2022-08-02,Alabama,3079.0,,628.0
568,568,2022-08-03,Alabama,2999.0,3123070.0,612.0
569,569,2022-08-04,Alabama,2895.0,,590.0
570,570,2022-08-05,Alabama,2791.0,,569.0
571,571,2022-08-06,Alabama,2687.0,,548.0
572,572,2022-08-07,Alabama,2583.0,,527.0
573,573,2022-08-08,Alabama,2479.0,,506.0
574,574,2022-08-09,Alabama,2374.0,,484.0
575,575,2022-08-10,Alabama,2270.0,3127008.0,463.0
576,576,2022-08-11,Alabama,2211.0,,451.0
577,577,2022-08-12,Alabama,2152.0,,439.0
578,578,2022-08-13,Alabama,2093.0,,427.0
579,579,2022-08-14,Alabama,2034.0,,415.0
580,580,2022-08-15,Alabama,1975.0,,403.0
581,581,2022-08-16,Alabama,1916.0,,391.0
582,582,2022-08-17,Alabama,1857.0,3130184.0,379.0
583,583,2022-08-18,Alabama,1823.0,,372.0
584,584,2022-08-19,Alabama,1789.0,,365.0
585,585,2022-08-20,Alabama,1755.0,,358.0
586,586,2022-08-21,Alabama,1720.0,,351.0
587,587,2022-08-22,Alabama,1686.0,,344.0
588,588,2022-08-23,Alabama,1652.0,,337.0
589,589,2022-08-24,Alabama,1618.0,3132808.0,330.0
590,590,2022-08-25,Alabama,1593.0,,325.0
591,591,2022-08-26,Alabama,1569.0,,320.0
592,592,2022-08-27,Alabama,1544.0,,315.0
593,593,2022-08-28,Alabama,1520.0,,310.0
594,594,2022-08-29,Alabama,1495.0,,305.0
595,595,2022-08-30,Alabama,1471.0,,300.0
596,596,2022-08-31,Alabama,1446.0,3135199.0,295.0
597,597,2022-09-01,Alabama,1371.0,,280.0
598,598,2022-09-02,Alabama,1295.0,,264.0
599,599,2022-09-03,Alabama,1219.0,,249.0
600,600,2022-09-04,Alabama,1144.0,,233.0
601,601,2022-09-05,Alabama,1068.0,,218.0
602,602,2022-09-06,Alabama,993.0,,203.0
603,603,2022-09-07,Alabama,917.0,3136836.0,187.0
604,604,2021-01-12,Alaska,,22486.0,
605,605,2021-01-13,Alaska,2842.0,24541.0,3885.0
606,606,2021-01-14,Alaska,3379.0,35508.0,4619.0
607,607,2021-01-15,Alaska,4400.0,39546.0,6015.0
608,608,2021-01-16,Alaska,4381.0,,5989.0
609,609,2021-01-17,Alaska,4369.0,,5972.0
610,610,2021-01-18,Alaska,4362.0,,5963.0
611,611,2021-01-19,Alaska,4356.0,55434.0,5955.0
612,612,2021-01-20,Alaska,4230.0,56911.0,5782.0
613,613,2021-01-21,Alaska,4187.0,59449.0,5724.0
614,614,2021-01-22,Alaska,4580.0,67262.0,6261.0
615,615,2021-01-23,Alaska,4997.0,73014.0,6831.0
616,616,2021-01-24,Alaska,5225.0,77925.0,7142.0
617,617,2021-01-25,Alaska,5003.0,80226.0,6839.0
618,618,2021-01-26,Alaska,4545.0,81200.0,6213.0
619,619,2021-01-27,Alaska,4758.0,83363.0,6504.0
620,620,2021-01-28,Alaska,4850.0,85672.0,6630.0
621,621,2021-01-29,Alaska,4186.0,88654.0,5722.0
622,622,2021-01-30,Alaska,3846.0,91794.0,5257.0
623,623,2021-01-31,Alaska,3619.0,94889.0,4947.0
624,624,2021-02-01,Alaska,3570.0,96396.0,4880.0
625,625,2021-02-02,Alaska,3613.0,97076.0,4939.0
626,626,2021-02-03,Alaska,3453.0,98076.0,4720.0
627,627,2021-02-04,Alaska,3440.0,99596.0,4702.0
628,628,2021-02-05,Alaska,3372.0,101225.0,4609.0
629,629,2021-02-06,Alaska,3411.0,103163.0,4663.0
630,630,2021-02-07,Alaska,3785.0,106311.0,5174.0
631,631,2021-02-08,Alaska,4131.0,109890.0,5647.0
632,632,2021-02-09,Alaska,4204.0,110936.0,5747.0
633,633,2021-02-10,Alaska,4356.0,112448.0,5955.0
634,634,2021-02-11,Alaska,4620.0,116001.0,6315.0
635,635,2021-02-12,Alaska,4776.0,118189.0,6529.0
636,636,2021-02-13,Alaska,5142.0,122463.0,7029.0
637,637,2021-02-14,Alaska,5393.0,126381.0,7372.0
638,638,2021-02-15,Alaska,5212.0,,7125.0
639,639,2021-02-16,Alaska,5448.0,129658.0,7447.0
640,640,2021-02-17,Alaska,5337.0,130751.0,7296.0
641,641,2021-02-18,Alaska,5268.0,133491.0,7201.0
642,642,2021-02-19,Alaska,6970.0,143887.0,9528.0
643,643,2021-02-20,Alaska,7466.0,148299.0,10206.0
644,644,2021-02-21,Alaska,7330.0,152349.0,10020.0
645,645,2021-02-22,Alaska,7266.0,153572.0,9932.0
646,646,2021-02-23,Alaska,6988.0,154618.0,9552.0
647,647,2021-02-24,Alaska,7148.0,156267.0,9771.0
648,648,2021-02-25,Alaska,7201.0,158792.0,9844.0
649,649,2021-02-26,Alaska,5444.0,161595.0,7442.0
650,650,2021-02-27,Alaska,4591.0,163739.0,6276.0
651,651,2021-02-28,Alaska,4229.0,166735.0,5781.0
652,652,2021-03-01,Alaska,4304.0,168069.0,5883.0
653,653,2021-03-02,Alaska,4288.0,168646.0,5862.0
654,654,2021-03-03,Alaska,4243.0,170586.0,5800.0
655,655,2021-03-04,Alaska,3905.0,172414.0,5338.0
656,656,2021-03-05,Alaska,3876.0,174588.0,5298.0
657,657,2021-03-06,Alaska,4155.0,178237.0,5680.0
658,658,2021-03-07,Alaska,4329.0,180948.0,5918.0
659,659,2021-03-08,Alaska,4248.0,182230.0,5807.0
660,660,2021-03-09,Alaska,4678.0,184906.0,6395.0
661,661,2021-03-10,Alaska,4917.0,188281.0,6721.0
662,662,2021-03-11,Alaska,5211.0,190712.0,7123.0
663,663,2021-03-12,Alaska,5294.0,193951.0,7237.0
664,664,2021-03-13,Alaska,5092.0,197436.0,6961.0
665,665,2021-03-14,Alaska,5473.0,202410.0,7481.0
666,666,2021-03-15,Alaska,5571.0,205256.0,7615.0
667,667,2021-03-16,Alaska,5280.0,206403.0,7218.0
668,668,2021-03-17,Alaska,5460.0,210932.0,7464.0
669,669,2021-03-18,Alaska,5390.0,213432.0,7368.0
670,670,2021-03-19,Alaska,5361.0,216781.0,7328.0
671,671,2021-03-20,Alaska,5490.0,221157.0,7505.0
672,672,2021-03-21,Alaska,5583.0,228333.0,7632.0
673,673,2021-03-22,Alaska,5493.0,230614.0,7509.0
674,674,2021-03-23,Alaska,5273.0,231342.0,7208.0
675,675,2021-03-24,Alaska,4758.0,233037.0,6504.0
676,676,2021-03-25,Alaska,4773.0,236062.0,6525.0
677,677,2021-03-26,Alaska,4817.0,239599.0,6585.0
678,678,2021-03-27,Alaska,4707.0,242733.0,6434.0
679,679,2021-03-28,Alaska,4152.0,245355.0,5676.0
680,680,2021-03-29,Alaska,3956.0,246515.0,5408.0
681,681,2021-03-30,Alaska,3969.0,247097.0,5426.0
682,682,2021-03-31,Alaska,3991.0,248711.0,5456.0
683,683,2021-04-01,Alaska,3861.0,250378.0,5278.0
684,684,2021-04-02,Alaska,3702.0,252586.0,5061.0
685,685,2021-04-03,Alaska,3513.0,254263.0,4802.0
686,686,2021-04-04,Alaska,3865.0,257375.0,5283.0
687,687,2021-04-05,Alaska,4022.0,258376.0,5498.0
688,688,2021-04-06,Alaska,4050.0,258884.0,5536.0
689,689,2021-04-07,Alaska,4207.0,260622.0,5751.0
690,690,2021-04-08,Alaska,4537.0,263119.0,6202.0
691,691,2021-04-09,Alaska,4664.0,265468.0,6376.0
692,692,2021-04-10,Alaska,5069.0,268587.0,6929.0
693,693,2021-04-11,Alaska,4676.0,270838.0,6392.0
694,694,2021-04-12,Alaska,4831.0,272212.0,6604.0
695,695,2021-04-13,Alaska,9046.0,282684.0,12366.0
696,696,2021-04-14,Alaska,9009.0,284110.0,12315.0
697,697,2021-04-15,Alaska,8075.0,284193.0,11038.0
698,698,2021-04-16,Alaska,8075.0,286100.0,11038.0
699,699,2021-04-17,Alaska,7732.0,288040.0,10569.0
700,700,2021-04-18,Alaska,7745.0,290503.0,10587.0
701,701,2021-04-19,Alaska,7467.0,291456.0,10207.0
702,702,2021-04-20,Alaska,3288.0,291921.0,4495.0
703,703,2021-04-21,Alaska,3574.0,294331.0,4886.0
704,704,2021-04-22,Alaska,4331.0,296911.0,5920.0
705,705,2021-04-23,Alaska,4098.0,298047.0,5602.0
706,706,2021-04-24,Alaska,3874.0,299312.0,5296.0
707,707,2021-04-25,Alaska,3447.0,300351.0,4712.0
708,708,2021-04-26,Alaska,3292.0,300706.0,4500.0
709,709,2021-04-27,Alaska,3223.0,301212.0,4406.0
710,710,2021-04-28,Alaska,2645.0,301770.0,3616.0
711,711,2021-04-29,Alaska,2913.0,304657.0,3982.0
712,712,2021-04-30,Alaska,2749.0,305395.0,3758.0
713,713,2021-05-01,Alaska,3386.0,307711.0,4629.0
714,714,2021-05-02,Alaska,3259.0,308462.0,4455.0
715,715,2021-05-03,Alaska,3187.0,308656.0,4357.0
716,716,2021-05-04,Alaska,3084.0,308846.0,4216.0
717,717,2021-05-05,Alaska,3064.0,309518.0,4188.0
718,718,2021-05-06,Alaska,2358.0,310415.0,3223.0
719,719,2021-05-07,Alaska,2321.0,311397.0,3173.0
720,720,2021-05-08,Alaska,1523.0,312475.0,2082.0
721,721,2021-05-09,Alaska,1275.0,312535.0,1743.0
722,722,2021-05-10,Alaska,1757.0,314070.0,2402.0
723,723,2021-05-11,Alaska,1840.0,314577.0,2515.0
724,724,2021-05-12,Alaska,1800.0,315132.0,2461.0
725,725,2021-05-13,Alaska,1706.0,315883.0,2332.0
726,726,2021-05-14,Alaska,1677.0,316924.0,2292.0
727,727,2021-05-15,Alaska,1760.0,318593.0,2406.0
728,728,2021-05-16,Alaska,2194.0,320705.0,2999.0
729,729,2021-05-17,Alaska,1747.0,321214.0,2388.0
730,730,2021-05-18,Alaska,1705.0,321664.0,2331.0
731,731,2021-05-19,Alaska,1937.0,323863.0,2648.0
732,732,2021-05-20,Alaska,2027.0,325229.0,2771.0
733,733,2021-05-21,Alaska,2158.0,327119.0,2950.0
734,734,2021-05-22,Alaska,2115.0,328869.0,2891.0
735,735,2021-05-23,Alaska,2053.0,330605.0,2806.0
736,736,2021-05-24,Alaska,2080.0,331243.0,2843.0
737,737,2021-05-25,Alaska,2072.0,331563.0,2832.0
738,738,2021-05-26,Alaska,1855.0,332524.0,2536.0
739,739,2021-05-27,Alaska,1771.0,333592.0,2421.0
740,740,2021-05-28,Alaska,1723.0,335110.0,2355.0
741,741,2021-05-29,Alaska,1656.0,336394.0,2264.0
742,742,2021-05-30,Alaska,1501.0,337367.0,2052.0
743,743,2021-05-31,Alaska,1455.0,,1989.0
744,744,2021-06-01,Alaska,1456.0,338093.0,1990.0
745,745,2021-06-02,Alaska,1290.0,338229.0,1763.0
746,746,2021-06-03,Alaska,1310.0,339124.0,1791.0
747,747,2021-06-04,Alaska,1218.0,340100.0,1665.0
748,748,2021-06-05,Alaska,1224.0,340957.0,1673.0
749,749,2021-06-06,Alaska,1374.0,341938.0,1878.0
750,750,2021-06-07,Alaska,1540.0,342656.0,2105.0
751,751,2021-06-08,Alaska,1525.0,342912.0,2085.0
752,752,2021-06-09,Alaska,1520.0,343010.0,2078.0
753,753,2021-06-10,Alaska,1595.0,343730.0,2180.0
754,754,2021-06-11,Alaska,1578.0,344459.0,2157.0
755,755,2021-06-12,Alaska,1560.0,345283.0,2132.0
756,756,2021-06-13,Alaska,1390.0,345834.0,1900.0
757,757,2021-06-14,Alaska,1377.0,346459.0,1882.0
758,758,2021-06-15,Alaska,1443.0,346864.0,1973.0
759,759,2021-06-16,Alaska,1620.0,347501.0,2214.0
760,760,2021-06-17,Alaska,1471.0,348126.0,2011.0
761,761,2021-06-18,Alaska,1428.0,348668.0,1952.0
762,762,2021-06-19,Alaska,1337.0,349289.0,1828.0
763,763,2021-06-20,Alaska,1284.0,349769.0,1755.0
764,764,2021-06-21,Alaska,1236.0,350345.0,1690.0
765,765,2021-06-22,Alaska,1141.0,350473.0,1560.0
766,766,2021-06-23,Alaska,1033.0,350776.0,1412.0
767,767,2021-06-24,Alaska,1047.0,351550.0,1431.0
768,768,2021-06-25,Alaska,1039.0,352136.0,1420.0
769,769,2021-06-26,Alaska,1460.0,353979.0,1996.0
770,770,2021-06-27,Alaska,1568.0,354711.0,2143.0
771,771,2021-06-28,Alaska,1730.0,355751.0,2365.0
772,772,2021-06-29,Alaska,2005.0,356834.0,2741.0
773,773,2021-06-30,Alaska,2368.0,358311.0,3237.0
774,774,2021-07-01,Alaska,2388.0,358963.0,3264.0
775,775,2021-07-02,Alaska,3214.0,362684.0,4393.0
776,776,2021-07-03,Alaska,2797.0,363378.0,3823.0
777,777,2021-07-04,Alaska,3026.0,364309.0,4136.0
778,778,2021-07-05,Alaska,3105.0,,4244.0
779,779,2021-07-06,Alaska,3219.0,366245.0,4400.0
780,780,2021-07-07,Alaska,2782.0,366305.0,3803.0
781,781,2021-07-08,Alaska,2729.0,366916.0,3730.0
782,782,2021-07-09,Alaska,1894.0,367466.0,2589.0
783,783,2021-07-10,Alaska,1874.0,368156.0,2562.0
784,784,2021-07-11,Alaska,1540.0,368702.0,2105.0
785,785,2021-07-12,Alaska,1190.0,369011.0,1627.0
786,786,2021-07-13,Alaska,813.0,369207.0,1111.0
787,787,2021-07-14,Alaska,944.0,369636.0,1290.0
788,788,2021-07-15,Alaska,918.0,370116.0,1255.0
789,789,2021-07-16,Alaska,807.0,,1103.0
790,790,2021-07-17,Alaska,686.0,,938.0
791,791,2021-07-18,Alaska,593.0,,811.0
792,792,2021-07-19,Alaska,580.0,,793.0
793,793,2021-07-20,Alaska,595.0,370546.0,813.0
794,794,2021-07-21,Alaska,574.0,371062.0,785.0
795,795,2021-07-22,Alaska,542.0,371514.0,741.0
796,796,2021-07-23,Alaska,619.0,372132.0,846.0
797,797,2021-07-24,Alaska,726.0,372902.0,992.0
798,798,2021-07-25,Alaska,670.0,372940.0,916.0
799,799,2021-07-26,Alaska,838.0,374025.0,1146.0
800,800,2021-07-27,Alaska,825.0,374281.0,1128.0
801,801,2021-07-28,Alaska,788.0,374736.0,1077.0
802,802,2021-07-29,Alaska,801.0,375359.0,1095.0
803,803,2021-07-30,Alaska,837.0,376154.0,1144.0
804,804,2021-07-31,Alaska,821.0,376882.0,1122.0
805,805,2021-08-01,Alaska,827.0,376948.0,1130.0
806,806,2021-08-02,Alaska,613.0,377019.0,838.0
807,807,2021-08-03,Alaska,850.0,378395.0,1162.0
808,808,2021-08-04,Alaska,892.0,379022.0,1219.0
809,809,2021-08-05,Alaska,938.0,379859.0,1282.0
810,810,2021-08-06,Alaska,921.0,380643.0,1259.0
811,811,2021-08-07,Alaska,934.0,381470.0,1277.0
812,812,2021-08-08,Alaska,949.0,381619.0,1297.0
813,813,2021-08-09,Alaska,936.0,381639.0,1279.0
814,814,2021-08-10,Alaska,705.0,381886.0,964.0
815,815,2021-08-11,Alaska,725.0,382608.0,991.0
816,816,2021-08-12,Alaska,687.0,383274.0,939.0
817,817,2021-08-13,Alaska,739.0,384191.0,1010.0
818,818,2021-08-14,Alaska,740.0,384971.0,1012.0
819,819,2021-08-15,Alaska,725.0,385053.0,991.0
820,820,2021-08-16,Alaska,990.0,386179.0,1353.0
821,821,2021-08-17,Alaska,1034.0,386600.0,1413.0
822,822,2021-08-18,Alaska,1018.0,387173.0,1392.0
823,823,2021-08-19,Alaska,1079.0,387991.0,1475.0
824,824,2021-08-20,Alaska,1073.0,388778.0,1467.0
825,825,2021-08-21,Alaska,1119.0,389526.0,1530.0
826,826,2021-08-22,Alaska,1132.0,389639.0,1547.0
827,827,2021-08-23,Alaska,872.0,389663.0,1192.0
828,828,2021-08-24,Alaska,1175.0,390953.0,1606.0
829,829,2021-08-25,Alaska,1268.0,391775.0,1733.0
830,830,2021-08-26,Alaska,1322.0,392662.0,1807.0
831,831,2021-08-27,Alaska,1352.0,393512.0,1848.0
832,832,2021-08-28,Alaska,1359.0,394238.0,1858.0
833,833,2021-08-29,Alaska,1386.0,394485.0,1895.0
834,834,2021-08-30,Alaska,1760.0,396069.0,2406.0
835,835,2021-08-31,Alaska,1486.0,396543.0,2031.0
836,836,2021-09-01,Alaska,1449.0,397332.0,1981.0
837,837,2021-09-02,Alaska,1441.0,398263.0,1970.0
838,838,2021-09-03,Alaska,1476.0,399260.0,2018.0
839,839,2021-09-04,Alaska,1473.0,400061.0,2014.0
840,840,2021-09-05,Alaska,1915.0,,2618.0
841,841,2021-09-06,Alaska,2027.0,,2771.0
842,842,2021-09-07,Alaska,2393.0,403340.0,3271.0
843,843,2021-09-08,Alaska,2258.0,403628.0,3087.0
844,844,2021-09-09,Alaska,2314.0,405012.0,3163.0
845,845,2021-09-10,Alaska,2425.0,406535.0,3315.0
846,846,2021-09-11,Alaska,2505.0,407729.0,3424.0
847,847,2021-09-12,Alaska,2034.0,407843.0,2780.0
848,848,2021-09-13,Alaska,1954.0,409122.0,2671.0
849,849,2021-09-14,Alaska,1595.0,409742.0,2180.0
850,850,2021-09-15,Alaska,1710.0,410256.0,2338.0
851,851,2021-09-16,Alaska,1635.0,411055.0,2235.0
852,852,2021-09-17,Alaska,1587.0,411978.0,2169.0
853,853,2021-09-18,Alaska,1556.0,412682.0,2127.0
854,854,2021-09-19,Alaska,1879.0,413503.0,2569.0
855,855,2021-09-20,Alaska,1707.0,413884.0,2333.0
856,856,2021-09-21,Alaska,1666.0,414037.0,2277.0
857,857,2021-09-22,Alaska,1808.0,414509.0,2471.0
858,858,2021-09-23,Alaska,2011.0,415478.0,2749.0
859,859,2021-09-24,Alaska,1712.0,415602.0,2340.0
860,860,2021-09-25,Alaska,1493.0,415735.0,2041.0
861,861,2021-09-26,Alaska,1189.0,415883.0,1625.0
862,862,2021-09-27,Alaska,2422.0,417709.0,3311.0
863,863,2021-09-28,Alaska,2527.0,417974.0,3454.0
864,864,2021-09-29,Alaska,2586.0,418566.0,3535.0
865,865,2021-09-30,Alaska,2460.0,419056.0,3363.0
866,866,2021-10-01,Alaska,2805.0,419730.0,3834.0
867,867,2021-10-02,Alaska,3193.0,420423.0,4365.0
868,868,2021-10-03,Alaska,3154.0,420472.0,4311.0
869,869,2021-10-04,Alaska,2428.0,421324.0,3319.0
870,870,2021-10-05,Alaska,2337.0,421543.0,3195.0
871,871,2021-10-06,Alaska,2243.0,421985.0,3066.0
872,872,2021-10-07,Alaska,2219.0,422424.0,3033.0
873,873,2021-10-08,Alaska,2178.0,423085.0,2977.0
874,874,2021-10-09,Alaska,2041.0,423561.0,2790.0
875,875,2021-10-10,Alaska,2266.0,,3098.0
876,876,2021-10-11,Alaska,1746.0,,2387.0
877,877,2021-10-12,Alaska,1866.0,424544.0,2551.0
878,878,2021-10-13,Alaska,1773.0,424831.0,2424.0
879,879,2021-10-14,Alaska,1829.0,425519.0,2500.0
880,880,2021-10-15,Alaska,1904.0,426234.0,2603.0
881,881,2021-10-16,Alaska,2120.0,426807.0,2898.0
882,882,2021-10-17,Alaska,1897.0,426843.0,2593.0
883,883,2021-10-18,Alaska,1671.0,426867.0,2284.0
884,884,2021-10-19,Alaska,3980.0,428813.0,5441.0
885,885,2021-10-20,Alaska,3802.0,428865.0,5197.0
886,886,2021-10-21,Alaska,3786.0,429352.0,5175.0
887,887,2021-10-22,Alaska,3711.0,430458.0,5073.0
888,888,2021-10-23,Alaska,3563.0,431007.0,4871.0
889,889,2021-10-24,Alaska,3923.0,431503.0,5363.0
890,890,2021-10-25,Alaska,4187.0,431835.0,5724.0
891,891,2021-10-26,Alaska,1828.0,432116.0,2499.0
892,892,2021-10-27,Alaska,2149.0,432619.0,2938.0
893,893,2021-10-28,Alaska,2332.0,433303.0,3188.0
894,894,2021-10-29,Alaska,2526.0,434005.0,3453.0
895,895,2021-10-30,Alaska,2777.0,434722.0,3796.0
896,896,2021-10-31,Alaska,2424.0,434826.0,3314.0
897,897,2021-11-01,Alaska,3062.0,435696.0,4186.0
898,898,2021-11-02,Alaska,3093.0,436014.0,4228.0
899,899,2021-11-03,Alaska,2769.0,436091.0,3785.0
900,900,2021-11-04,Alaska,2298.0,436276.0,3141.0
901,901,2021-11-05,Alaska,2919.0,437494.0,3990.0
902,902,2021-11-06,Alaska,2800.0,438100.0,3828.0
903,903,2021-11-07,Alaska,2796.0,438180.0,3822.0
904,904,2021-11-08,Alaska,2793.0,439232.0,3818.0
905,905,2021-11-09,Alaska,2687.0,439443.0,3673.0
906,906,2021-11-10,Alaska,2975.0,439841.0,4067.0
907,907,2021-11-11,Alaska,3376.0,,4615.0
908,908,2021-11-12,Alaska,2656.0,441944.0,3631.0
909,909,2021-11-13,Alaska,3030.0,444240.0,4142.0
910,910,2021-11-14,Alaska,3751.0,446329.0,5128.0
